N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 000506,04/17/17,2017-04-22,Id41,Grossiste,13,12
CDE - 0001517,04/17/17,2017-05-01,Id40,Détaillant,14,5
CDE - 0001621,04/17/17,2017-05-01,Id13,Grossiste,12,12
CDE - 0004523,04/17/17,2017-04-21,Id29,Détaillant,5,10
CDE - 0004977,04/17/17,2017-04-30,Id21,Grossiste,4,5
CDE - 0005706,04/17/17,2017-04-27,Id1,Détaillant,6,7
CDE - 0006489,04/17/17,2017-05-01,Id12,Grossiste,1,12
CDE - 0007876,04/17/17,2017-04-23,Id19,Grossiste,14,10
CDE - 0007914,04/17/17,2017-04-21,Id39,Grossiste,13,11
CDE - 000146,04/18/17,2017-05-03,Id3,Détaillant,10,7
CDE - 0001023,04/18/17,2017-04-21,Id13,Détaillant,5,5
CDE - 0001172,04/18/17,2017-04-30,Id5,Grossiste,13,9
CDE - 0002571,04/18/17,2017-05-06,Id27,Export,12,8
CDE - 0002864,04/18/17,2017-04-28,Id9,Grossiste,13,7
CDE - 0003143,04/18/17,2017-05-02,Id39,Export,6,5
CDE - 0004208,04/18/17,2017-05-02,Id23,Détaillant,14,11
CDE - 0004865,04/18/17,2017-04-29,Id7,Détaillant,5,8
CDE - 0006025,04/18/17,2017-05-01,Id41,Grossiste,3,5
CDE - 0003803,04/19/17,2017-05-02,Id36,Détaillant,10,7
CDE - 0004584,04/19/17,2017-04-29,Id18,Grossiste,3,10
CDE - 0001966,04/20/17,2017-04-29,Id23,Grossiste,5,10
CDE - 0002168,04/20/17,2017-05-02,Id14,Grossiste,1,11
CDE - 0003272,04/20/17,2017-04-29,Id2,Détaillant,14,6
CDE - 0003536,04/20/17,2017-04-26,Id41,Grossiste,13,9
CDE - 0005937,04/20/17,2017-05-02,Id48,Grossiste,5,11
CDE - 0006027,04/20/17,2017-05-02,Id39,Grossiste,5,7
CDE - 0006036,04/20/17,2017-05-04,Id1,Grossiste,13,7
CDE - 0007785,04/20/17,2017-04-25,Id27,Grossiste,5,10
CDE - 000147,04/21/17,2017-05-03,Id13,Détaillant,13,10
CDE - 0002321,04/21/17,2017-05-09,Id33,Export,1,11
CDE - 0003929,04/21/17,2017-05-08,Id10,Export,5,8
CDE - 0004453,04/21/17,2017-04-28,Id47,Grossiste,14,5
CDE - 0006004,04/21/17,2017-05-03,Id9,Export,6,9
CDE - 0007486,04/21/17,2017-04-24,Id10,Détaillant,5,5
CDE - 0001247,04/22/17,2017-05-04,Id45,Détaillant,6,8
CDE - 0001870,04/22/17,2017-04-26,Id49,Détaillant,3,5
CDE - 0004643,04/22/17,2017-05-09,Id8,Grossiste,4,11
CDE - 0005925,04/22/17,2017-04-25,Id7,Grossiste,14,8
CDE - 0006347,04/22/17,2017-05-10,Id18,Export,10,11
CDE - 0007722,04/22/17,2017-05-04,Id17,Grossiste,1,10
CDE - 000373,04/23/17,2017-05-06,Id6,Grossiste,14,10
CDE - 0002931,04/23/17,2017-04-26,Id45,Grossiste,9,8
CDE - 0004620,04/23/17,2017-04-26,Id38,Export,10,11
CDE - 0004770,04/23/17,2017-04-27,Id10,Export,1,5
CDE - 0007432,04/23/17,2017-05-08,Id9,Grossiste,1,7
CDE - 0007745,04/23/17,2017-04-26,Id36,Grossiste,5,7
CDE - 000222,04/24/17,2017-05-09,Id38,Détaillant,9,10
CDE - 0002459,04/24/17,2017-05-07,Id28,Détaillant,13,12
CDE - 0003224,04/24/17,2017-05-11,Id39,Grossiste,4,11
CDE - 0003344,04/24/17,2017-05-06,Id20,Détaillant,5,5
CDE - 0005075,04/24/17,2017-05-12,Id7,Grossiste,4,10
CDE - 0007155,04/24/17,2017-05-06,Id2,Grossiste,4,7
CDE - 0007660,04/24/17,2017-05-12,Id46,Grossiste,5,5
CDE - 000141,04/25/17,2017-05-01,Id26,Grossiste,10,9
CDE - 000423,04/25/17,2017-05-12,Id30,Grossiste,13,12
CDE - 0002283,04/25/17,2017-05-09,Id37,Grossiste,13,6
CDE - 0002885,04/25/17,2017-05-11,Id43,Détaillant,13,10
CDE - 0005344,04/25/17,2017-05-13,Id49,Détaillant,1,12
CDE - 0006899,04/25/17,2017-05-07,Id6,Grossiste,12,6
CDE - 000213,04/26/17,2017-05-09,Id12,Grossiste,13,7
CDE - 0001410,04/26/17,2017-05-01,Id40,Détaillant,1,7
CDE - 0003340,04/26/17,2017-05-02,Id50,Grossiste,4,7
CDE - 0006566,04/26/17,2017-05-01,Id9,Grossiste,5,5
CDE - 0006715,04/26/17,2017-05-12,Id29,Grossiste,1,9
CDE - 0007039,04/26/17,2017-05-13,Id48,Grossiste,13,10
CDE - 0003258,04/27/17,2017-05-06,Id11,Grossiste,13,11
CDE - 0004097,04/27/17,2017-05-15,Id38,Grossiste,9,6
CDE - 0005028,04/27/17,2017-05-09,Id40,Détaillant,6,5
CDE - 0005190,04/27/17,2017-05-13,Id5,Grossiste,5,7
CDE - 0005298,04/27/17,2017-05-06,Id2,Détaillant,1,7
CDE - 000520,04/28/17,2017-05-01,Id15,Grossiste,4,6
CDE - 000925,04/28/17,2017-05-12,Id27,Grossiste,14,6
CDE - 000963,04/28/17,2017-05-06,Id37,Grossiste,1,12
CDE - 0001620,04/28/17,2017-05-14,Id29,Export,9,7
CDE - 0003424,04/28/17,2017-05-10,Id40,Grossiste,1,9
CDE - 0004260,04/28/17,2017-05-11,Id23,Grossiste,5,9
CDE - 0004958,04/28/17,2017-05-08,Id2,Grossiste,5,7
CDE - 0006141,04/28/17,2017-05-10,Id3,Grossiste,13,7
CDE - 0006414,04/28/17,2017-05-03,Id11,Grossiste,9,11
CDE - 0006619,04/28/17,2017-05-01,Id12,Détaillant,5,7
CDE - 0006949,04/28/17,2017-05-06,Id36,Détaillant,13,10
CDE - 0007301,04/28/17,2017-05-04,Id45,Grossiste,10,11
CDE - 0007674,04/28/17,2017-05-12,Id28,Grossiste,14,6
CDE - 0007863,04/28/17,2017-05-14,Id50,Détaillant,1,5
CDE - 0007988,04/28/17,2017-05-12,Id41,Grossiste,10,5
CDE - 000564,04/29/17,2017-05-14,Id27,Grossiste,9,5
CDE - 000565,04/29/17,2017-05-13,Id31,Détaillant,1,10
CDE - 0004495,04/29/17,2017-05-15,Id19,Export,5,12
CDE - 0004743,04/29/17,2017-05-09,Id3,Grossiste,1,11
CDE - 0006012,04/29/17,2017-05-06,Id7,Grossiste,1,8
CDE - 0006902,04/29/17,2017-05-11,Id38,Grossiste,13,5
CDE - 0007024,04/29/17,2017-05-06,Id13,Export,1,10
CDE - 0007474,04/29/17,2017-05-17,Id43,Grossiste,1,10
CDE - 000490,04/30/17,2017-05-15,Id11,Grossiste,9,7
CDE - 0001764,04/30/17,2017-05-03,Id38,Grossiste,9,9
CDE - 0002382,04/30/17,2017-05-11,Id9,Grossiste,6,7
CDE - 0002919,04/30/17,2017-05-17,Id39,Export,1,6
CDE - 0004672,04/30/17,2017-05-12,Id29,Détaillant,4,6
CDE - 0006632,04/30/17,2017-05-03,Id7,Export,1,8
CDE - 0007137,04/30/17,2017-05-11,Id1,Grossiste,9,7
CDE - 0007550,04/30/17,2017-05-13,Id42,Grossiste,10,6
CDE - 0002943,05/01/17,2017-05-06,Id47,Grossiste,6,10
CDE - 0002955,05/01/17,2017-05-06,Id45,Détaillant,4,10
CDE - 0004201,05/01/17,2017-05-14,Id10,Grossiste,5,7
CDE - 0004274,05/01/17,2017-05-13,Id32,Grossiste,1,12
CDE - 0004862,05/01/17,2017-05-07,Id34,Détaillant,1,9
CDE - 0005054,05/01/17,2017-05-04,Id43,Détaillant,5,12
CDE - 0005570,05/01/17,2017-05-14,Id15,Grossiste,1,10
CDE - 0006180,05/01/17,2017-05-08,Id25,Grossiste,13,12
CDE - 0006815,05/01/17,2017-05-16,Id29,Détaillant,3,8
CDE - 0007499,05/01/17,2017-05-17,Id2,Grossiste,10,9
CDE - 0004120,05/02/17,2017-05-17,Id24,Grossiste,13,9
CDE - 0004176,05/02/17,2017-05-09,Id21,Détaillant,1,7
CDE - 0004447,05/02/17,2017-05-14,Id13,Grossiste,14,12
CDE - 0006074,05/02/17,2017-05-15,Id49,Grossiste,1,5
CDE - 0006105,05/02/17,2017-05-19,Id39,Export,9,11
CDE - 0006453,05/02/17,2017-05-18,Id17,Détaillant,1,6
CDE - 0008011,05/02/17,2017-05-19,Id36,Grossiste,5,5
CDE - 0001294,05/03/17,2017-05-12,Id1,Grossiste,3,8
CDE - 0001547,05/03/17,2017-05-17,Id17,Export,6,5
CDE - 0001847,05/03/17,2017-05-15,Id46,Grossiste,13,5
CDE - 0002221,05/03/17,2017-05-10,Id7,Détaillant,9,11
CDE - 0002262,05/03/17,2017-05-17,Id35,Grossiste,6,8
CDE - 0003014,05/03/17,2017-05-15,Id27,Export,1,8
CDE - 0004953,05/03/17,2017-05-13,Id27,Grossiste,1,10
CDE - 0005144,05/03/17,2017-05-19,Id4,Détaillant,13,11
CDE - 0005206,05/03/17,2017-05-09,Id43,Grossiste,10,7
CDE - 0006448,05/03/17,2017-05-09,Id40,Grossiste,3,9
CDE - 000280,05/04/17,2017-05-21,Id40,Grossiste,3,9
CDE - 000470,05/04/17,2017-05-18,Id6,Grossiste,4,11
CDE - 0002295,05/04/17,2017-05-13,Id34,Grossiste,1,5
CDE - 0003531,05/04/17,2017-05-15,Id41,Grossiste,5,11
CDE - 0004443,05/04/17,2017-05-20,Id44,Export,1,6
CDE - 0005365,05/04/17,2017-05-18,Id19,Grossiste,9,9
CDE - 000341,05/05/17,2017-05-17,Id33,Export,14,12
CDE - 0002185,05/05/17,2017-05-16,Id34,Grossiste,5,9
CDE - 0004014,05/05/17,2017-05-09,Id3,Grossiste,1,11
CDE - 0006493,05/05/17,2017-05-20,Id28,Export,10,9
CDE - 0002601,05/06/17,2017-05-19,Id9,Grossiste,9,12
CDE - 0004512,05/06/17,2017-05-13,Id12,Grossiste,10,5
CDE - 0007176,05/06/17,2017-05-16,Id17,Export,1,7
CDE - 000729,05/07/17,2017-05-12,Id18,Détaillant,12,9
CDE - 0001651,05/07/17,2017-05-21,Id44,Export,6,7
CDE - 0001928,05/07/17,2017-05-25,Id39,Grossiste,5,9
CDE - 0003108,05/07/17,2017-05-19,Id5,Export,5,6
CDE - 0005782,05/07/17,2017-05-20,Id48,Export,1,6
CDE - 0005836,05/07/17,2017-05-17,Id35,Grossiste,6,12
CDE - 0006948,05/07/17,2017-05-19,Id21,Grossiste,1,11
CDE - 000935,05/08/17,2017-05-19,Id8,Détaillant,14,6
CDE - 0001195,05/08/17,2017-05-12,Id41,Grossiste,13,6
CDE - 0003217,05/08/17,2017-05-15,Id12,Grossiste,5,9
CDE - 0006989,05/08/17,2017-05-21,Id6,Détaillant,4,12
CDE - 000340,05/09/17,2017-05-18,Id46,Détaillant,5,7
CDE - 0002027,05/09/17,2017-05-18,Id33,Détaillant,6,8
CDE - 0002114,05/09/17,2017-05-20,Id12,Détaillant,5,9
CDE - 0002501,05/09/17,2017-05-27,Id4,Détaillant,10,10
CDE - 0004417,05/09/17,2017-05-24,Id7,Grossiste,9,12
CDE - 0001313,05/10/17,2017-05-16,Id20,Grossiste,9,9
CDE - 0001366,05/10/17,2017-05-21,Id29,Export,13,8
CDE - 0002883,05/10/17,2017-05-20,Id3,Grossiste,1,9
CDE - 0002989,05/10/17,2017-05-22,Id25,Grossiste,1,6
CDE - 0007895,05/10/17,2017-05-13,Id12,Détaillant,4,5
CDE - 000370,05/11/17,2017-05-27,Id9,Détaillant,6,5
CDE - 0003146,05/11/17,2017-05-24,Id16,Détaillant,5,11
CDE - 0003767,05/11/17,2017-05-22,Id28,Grossiste,1,8
CDE - 0003975,05/11/17,2017-05-14,Id31,Grossiste,9,11
CDE - 0005267,05/11/17,2017-05-22,Id21,Grossiste,1,6
CDE - 0005312,05/11/17,2017-05-24,Id36,Grossiste,1,5
CDE - 0005598,05/11/17,2017-05-23,Id7,Grossiste,5,7
CDE - 0005800,05/11/17,2017-05-18,Id3,Grossiste,13,9
CDE - 0005975,05/11/17,2017-05-23,Id5,Grossiste,1,11
CDE - 0006602,05/11/17,2017-05-16,Id10,Grossiste,1,8
CDE - 0007191,05/11/17,2017-05-19,Id12,Détaillant,3,9
CDE - 0008010,05/11/17,2017-05-24,Id36,Grossiste,10,5
CDE - 0008035,05/11/17,2017-05-15,Id41,Grossiste,10,8
CDE - 0002557,05/12/17,2017-05-19,Id4,Détaillant,10,8
CDE - 0004763,05/12/17,2017-05-23,Id44,Export,13,7
CDE - 0005218,05/12/17,2017-05-27,Id41,Grossiste,1,10
CDE - 0005548,05/12/17,2017-05-24,Id7,Grossiste,5,8
CDE - 0006355,05/12/17,2017-05-28,Id27,Grossiste,4,9
CDE - 0006408,05/12/17,2017-05-26,Id25,Export,5,12
CDE - 000413,05/13/17,2017-05-22,Id16,Grossiste,5,9
CDE - 000990,05/13/17,2017-05-27,Id34,Grossiste,14,5
CDE - 0001826,05/13/17,2017-05-25,Id33,Grossiste,4,7
CDE - 0001906,05/13/17,2017-05-30,Id17,Grossiste,10,11
CDE - 0003892,05/13/17,2017-05-22,Id17,Détaillant,5,7
CDE - 0005819,05/13/17,2017-05-18,Id23,Détaillant,1,10
CDE - 0006991,05/13/17,2017-05-20,Id11,Grossiste,14,8
CDE - 0008066,05/13/17,2017-05-31,Id6,Détaillant,13,10
CDE - 0008069,05/13/17,2017-05-31,Id16,Export,5,8
CDE - 0001766,05/14/17,2017-05-21,Id28,Détaillant,9,7
CDE - 0003040,05/14/17,2017-05-31,Id48,Export,14,11
CDE - 0004035,05/14/17,2017-05-19,Id11,Détaillant,5,6
CDE - 0004289,05/14/17,2017-05-26,Id43,Grossiste,10,8
CDE - 0004819,05/14/17,2017-06-01,Id13,Détaillant,1,11
CDE - 0004948,05/14/17,2017-05-26,Id13,Grossiste,4,5
CDE - 0006111,05/14/17,2017-05-27,Id44,Export,1,11
CDE - 0007802,05/14/17,2017-06-01,Id2,Détaillant,12,11
CDE - 0003940,05/15/17,2017-05-21,Id29,Grossiste,4,11
CDE - 0003984,05/15/17,2017-05-20,Id23,Grossiste,6,11
CDE - 0005592,05/15/17,2017-05-20,Id27,Grossiste,10,9
CDE - 0006596,05/15/17,2017-05-28,Id41,Grossiste,1,6
CDE - 0007770,05/15/17,2017-06-01,Id26,Grossiste,1,12
CDE - 0001462,05/16/17,2017-05-21,Id48,Détaillant,9,5
CDE - 0002271,05/16/17,2017-05-31,Id6,Export,1,6
CDE - 0002947,05/16/17,2017-06-03,Id36,Grossiste,13,8
CDE - 0004706,05/16/17,2017-06-03,Id25,Grossiste,1,6
CDE - 0005648,05/16/17,2017-05-30,Id15,Détaillant,1,6
CDE - 0006143,05/16/17,2017-05-25,Id2,Détaillant,5,6
CDE - 0006732,05/16/17,2017-05-26,Id46,Détaillant,10,7
CDE - 0007151,05/16/17,2017-05-28,Id50,Export,3,9
CDE - 0001234,05/17/17,2017-05-28,Id26,Grossiste,1,8
CDE - 0002029,05/17/17,2017-05-22,Id38,Grossiste,3,5
CDE - 0002162,05/17/17,2017-05-21,Id11,Grossiste,9,9
CDE - 0002340,05/17/17,2017-05-21,Id16,Export,13,5
CDE - 0002486,05/17/17,2017-05-23,Id5,Détaillant,5,7
CDE - 0002975,05/17/17,2017-05-28,Id8,Grossiste,6,7
CDE - 0003846,05/17/17,2017-05-29,Id7,Détaillant,1,10
CDE - 0004091,05/17/17,2017-05-30,Id15,Grossiste,13,10
CDE - 0004535,05/17/17,2017-06-01,Id5,Grossiste,1,12
CDE - 0004934,05/17/17,2017-06-02,Id14,Export,13,5
CDE - 0006374,05/17/17,2017-05-27,Id38,Grossiste,13,8
CDE - 0007114,05/17/17,2017-05-26,Id2,Grossiste,13,6
CDE - 000224,05/18/17,2017-05-23,Id17,Grossiste,9,11
CDE - 0002377,05/18/17,2017-06-04,Id5,Export,14,9
CDE - 0003611,05/18/17,2017-05-25,Id49,Détaillant,13,11
CDE - 0006224,05/18/17,2017-05-21,Id49,Grossiste,6,6
CDE - 0006343,05/18/17,2017-05-31,Id43,Détaillant,5,10
CDE - 0006589,05/18/17,2017-05-26,Id10,Grossiste,14,8
CDE - 0007842,05/18/17,2017-05-26,Id23,Grossiste,14,9
CDE - 0002184,05/19/17,2017-05-30,Id17,Export,13,9
CDE - 0003428,05/19/17,2017-05-28,Id27,Détaillant,1,7
CDE - 0005121,05/19/17,2017-05-23,Id28,Grossiste,4,6
CDE - 0005532,05/19/17,2017-05-28,Id1,Grossiste,13,11
CDE - 0006835,05/19/17,2017-05-30,Id34,Export,6,9
CDE - 0007093,05/19/17,2017-05-25,Id40,Grossiste,10,12
CDE - 000856,05/20/17,2017-06-06,Id30,Grossiste,13,10
CDE - 0001129,05/20/17,2017-06-01,Id21,Détaillant,9,5
CDE - 0002613,05/20/17,2017-06-04,Id20,Détaillant,5,8
CDE - 0002851,05/20/17,2017-05-27,Id37,Export,4,7
CDE - 0004282,05/20/17,2017-05-31,Id11,Grossiste,1,11
CDE - 0004467,05/20/17,2017-05-28,Id33,Grossiste,1,8
CDE - 0006062,05/20/17,2017-06-05,Id34,Export,13,12
CDE - 0006587,05/20/17,2017-05-31,Id10,Détaillant,4,12
CDE - 0007793,05/20/17,2017-05-27,Id27,Export,1,6
CDE - 000288,05/21/17,2017-06-01,Id19,Détaillant,9,12
CDE - 0002098,05/21/17,2017-05-24,Id38,Détaillant,1,8
CDE - 0002952,05/21/17,2017-06-03,Id37,Détaillant,3,6
CDE - 0003919,05/21/17,2017-06-03,Id25,Grossiste,4,8
CDE - 0004230,05/21/17,2017-05-28,Id32,Export,3,12
CDE - 0006909,05/21/17,2017-06-04,Id31,Grossiste,1,9
CDE - 0001723,05/22/17,2017-06-04,Id12,Grossiste,5,11
CDE - 0005083,05/22/17,2017-05-28,Id42,Export,5,6
CDE - 0006247,05/22/17,2017-06-09,Id30,Détaillant,13,7
CDE - 0007010,05/22/17,2017-05-30,Id30,Grossiste,13,7
CDE - 0007254,05/22/17,2017-05-27,Id13,Export,13,9
CDE - 0007889,05/22/17,2017-05-29,Id47,Grossiste,5,9
CDE - 0003063,05/23/17,2017-05-31,Id28,Détaillant,5,5
CDE - 0003304,05/23/17,2017-05-28,Id37,Grossiste,12,12
CDE - 0004915,05/23/17,2017-05-29,Id1,Détaillant,1,10
CDE - 0005216,05/23/17,2017-06-08,Id10,Grossiste,1,6
CDE - 0006028,05/23/17,2017-05-26,Id40,Export,9,12
CDE - 000920,05/24/17,2017-06-01,Id35,Détaillant,13,9
CDE - 0001034,05/24/17,2017-05-27,Id22,Export,1,5
CDE - 0003363,05/24/17,2017-06-03,Id12,Export,4,6
CDE - 0004949,05/24/17,2017-06-05,Id45,Détaillant,13,12
CDE - 0005561,05/24/17,2017-06-02,Id12,Détaillant,6,10
CDE - 0001005,05/25/17,2017-06-06,Id21,Grossiste,13,12
CDE - 0002414,05/25/17,2017-06-11,Id46,Détaillant,5,10
CDE - 0003859,05/25/17,2017-06-08,Id50,Détaillant,1,7
CDE - 0004028,05/25/17,2017-06-09,Id33,Grossiste,1,8
CDE - 0004830,05/25/17,2017-06-01,Id25,Grossiste,6,7
CDE - 0004933,05/25/17,2017-06-02,Id10,Grossiste,10,11
CDE - 0005125,05/25/17,2017-05-28,Id14,Grossiste,1,5
CDE - 000756,05/26/17,2017-06-11,Id11,Grossiste,13,12
CDE - 0002964,05/26/17,2017-06-05,Id6,Détaillant,9,11
CDE - 0004651,05/26/17,2017-06-05,Id13,Grossiste,13,12
CDE - 0007687,05/26/17,2017-06-03,Id33,Grossiste,14,12
CDE - 0001163,05/27/17,2017-06-05,Id2,Détaillant,1,8
CDE - 0001882,05/27/17,2017-06-07,Id18,Grossiste,1,12
CDE - 0003896,05/27/17,2017-06-01,Id39,Grossiste,14,8
CDE - 0006497,05/27/17,2017-06-04,Id34,Grossiste,4,11
CDE - 0006682,05/27/17,2017-06-02,Id7,Grossiste,1,12
CDE - 0007234,05/27/17,2017-06-05,Id15,Export,1,10
CDE - 0001641,05/28/17,2017-05-31,Id49,Export,13,6
CDE - 0001721,05/28/17,2017-06-09,Id39,Grossiste,13,11
CDE - 0002939,05/28/17,2017-06-10,Id7,Export,13,5
CDE - 0003730,05/28/17,2017-06-12,Id33,Grossiste,5,10
CDE - 0005140,05/28/17,2017-05-31,Id6,Détaillant,14,9
CDE - 0006540,05/28/17,2017-06-04,Id18,Grossiste,9,10
CDE - 0007371,05/28/17,2017-06-11,Id49,Détaillant,12,7
CDE - 000786,05/29/17,2017-06-05,Id31,Grossiste,3,11
CDE - 0002180,05/29/17,2017-06-01,Id42,Export,1,5
CDE - 0004876,05/29/17,2017-06-14,Id41,Grossiste,14,5
CDE - 0005010,05/29/17,2017-06-14,Id42,Grossiste,1,8
CDE - 0005157,05/29/17,2017-06-14,Id2,Grossiste,1,9
CDE - 0006352,05/29/17,2017-06-02,Id11,Grossiste,5,5
CDE - 000386,05/30/17,2017-06-14,Id44,Grossiste,1,6
CDE - 000968,05/30/17,2017-06-07,Id24,Export,9,5
CDE - 0003673,05/30/17,2017-06-15,Id36,Grossiste,5,12
CDE - 0005809,05/30/17,2017-06-02,Id22,Détaillant,1,9
CDE - 0006487,05/30/17,2017-06-10,Id17,Export,4,10
CDE - 0006527,05/30/17,2017-06-11,Id49,Export,5,6
CDE - 0007079,05/30/17,2017-06-11,Id33,Grossiste,13,11
CDE - 000711,05/31/17,2017-06-07,Id42,Grossiste,4,5
CDE - 0002879,05/31/17,2017-06-08,Id32,Export,1,7
CDE - 0003772,05/31/17,2017-06-05,Id20,Grossiste,12,10
CDE - 0004172,05/31/17,2017-06-05,Id49,Grossiste,1,10
CDE - 0005980,05/31/17,2017-06-14,Id24,Grossiste,3,5
CDE - 0003009,06/01/17,2017-06-11,Id50,Grossiste,1,8
CDE - 0004694,06/01/17,2017-06-14,Id40,Grossiste,6,12
CDE - 0005947,06/01/17,2017-06-13,Id34,Grossiste,3,12
CDE - 0006246,06/01/17,2017-06-15,Id4,Grossiste,1,11
CDE - 0006275,06/01/17,2017-06-16,Id3,Grossiste,1,9
CDE - 0008033,06/01/17,2017-06-12,Id18,Grossiste,5,7
CDE - 0001395,06/02/17,2017-06-05,Id34,Grossiste,13,7
CDE - 0003841,06/02/17,2017-06-17,Id46,Export,5,5
CDE - 0006277,06/02/17,2017-06-20,Id8,Détaillant,1,7
CDE - 0007514,06/02/17,2017-06-17,Id5,Grossiste,1,6
CDE - 0003455,06/03/17,2017-06-18,Id24,Grossiste,5,12
CDE - 0004316,06/03/17,2017-06-11,Id19,Détaillant,1,5
CDE - 0007720,06/03/17,2017-06-21,Id7,Détaillant,1,11
CDE - 0002526,06/04/17,2017-06-19,Id17,Grossiste,6,5
CDE - 0003025,06/04/17,2017-06-21,Id31,Export,13,9
CDE - 0003502,06/04/17,2017-06-16,Id47,Export,3,6
CDE - 0005576,06/04/17,2017-06-16,Id15,Grossiste,1,11
CDE - 0005761,06/04/17,2017-06-12,Id34,Grossiste,4,7
CDE - 0007317,06/04/17,2017-06-13,Id18,Export,6,7
CDE - 000965,06/05/17,2017-06-13,Id12,Détaillant,4,5
CDE - 0004016,06/05/17,2017-06-12,Id13,Détaillant,5,9
CDE - 0006612,06/05/17,2017-06-11,Id18,Grossiste,12,5
CDE - 000529,06/06/17,2017-06-12,Id21,Export,10,10
CDE - 000964,06/06/17,2017-06-20,Id20,Grossiste,13,10
CDE - 0003294,06/06/17,2017-06-23,Id6,Grossiste,1,11
CDE - 0003381,06/06/17,2017-06-18,Id38,Grossiste,13,11
CDE - 0003577,06/06/17,2017-06-13,Id17,Détaillant,9,7
CDE - 0004383,06/06/17,2017-06-09,Id11,Grossiste,6,9
CDE - 0005389,06/06/17,2017-06-21,Id10,Détaillant,1,7
CDE - 0006228,06/06/17,2017-06-20,Id11,Grossiste,6,8
CDE - 0006327,06/06/17,2017-06-21,Id18,Grossiste,5,6
CDE - 0006925,06/06/17,2017-06-21,Id29,Détaillant,12,9
CDE - 0007144,06/06/17,2017-06-22,Id31,Grossiste,1,12
CDE - 000936,06/07/17,2017-06-19,Id21,Détaillant,5,6
CDE - 0002326,06/07/17,2017-06-20,Id31,Grossiste,5,9
CDE - 0005232,06/07/17,2017-06-12,Id29,Grossiste,6,8
CDE - 0006455,06/07/17,2017-06-15,Id4,Grossiste,5,11
CDE - 0006501,06/07/17,2017-06-19,Id21,Export,13,12
CDE - 0001188,06/08/17,2017-06-21,Id17,Grossiste,5,6
CDE - 0004418,06/08/17,2017-06-11,Id8,Détaillant,9,5
CDE - 0004468,06/08/17,2017-06-26,Id11,Détaillant,13,5
CDE - 0004838,06/08/17,2017-06-19,Id44,Grossiste,13,5
CDE - 0007456,06/08/17,2017-06-17,Id15,Détaillant,4,12
CDE - 0007559,06/08/17,2017-06-17,Id36,Grossiste,6,9
CDE - 0001420,06/09/17,2017-06-26,Id16,Grossiste,13,11
CDE - 0001789,06/09/17,2017-06-22,Id47,Détaillant,5,6
CDE - 0002048,06/09/17,2017-06-17,Id7,Détaillant,1,12
CDE - 0004364,06/09/17,2017-06-18,Id20,Grossiste,10,5
CDE - 0005188,06/09/17,2017-06-17,Id12,Grossiste,10,7
CDE - 0007228,06/09/17,2017-06-12,Id20,Grossiste,5,6
CDE - 0007787,06/09/17,2017-06-19,Id34,Export,1,10
CDE - 000284,06/10/17,2017-06-28,Id48,Détaillant,5,10
CDE - 0001471,06/10/17,2017-06-18,Id1,Grossiste,14,5
CDE - 0001948,06/10/17,2017-06-20,Id49,Grossiste,12,6
CDE - 0003044,06/10/17,2017-06-13,Id39,Grossiste,9,9
CDE - 0004257,06/10/17,2017-06-17,Id30,Grossiste,4,8
CDE - 0004635,06/10/17,2017-06-19,Id12,Grossiste,6,11
CDE - 0004711,06/10/17,2017-06-27,Id47,Détaillant,5,6
CDE - 0007310,06/10/17,2017-06-25,Id27,Grossiste,13,6
CDE - 0007567,06/10/17,2017-06-28,Id26,Grossiste,1,5
CDE - 000235,06/11/17,2017-06-14,Id24,Détaillant,1,12
CDE - 000319,06/11/17,2017-06-29,Id48,Export,13,7
CDE - 0001235,06/11/17,2017-06-19,Id40,Export,5,5
CDE - 0001537,06/11/17,2017-06-16,Id31,Export,9,9
CDE - 0003893,06/11/17,2017-06-27,Id47,Grossiste,9,9
CDE - 0004661,06/11/17,2017-06-27,Id8,Détaillant,6,6
CDE - 000985,06/12/17,2017-06-30,Id49,Détaillant,4,6
CDE - 0001152,06/12/17,2017-06-30,Id32,Grossiste,13,5
CDE - 0001849,06/12/17,2017-06-28,Id13,Grossiste,10,6
CDE - 0002138,06/12/17,2017-06-20,Id3,Détaillant,1,6
CDE - 0002252,06/12/17,2017-06-19,Id45,Grossiste,13,8
CDE - 0003860,06/12/17,2017-06-27,Id12,Grossiste,9,11
CDE - 0005726,06/12/17,2017-06-25,Id33,Détaillant,13,10
CDE - 000465,06/13/17,2017-06-21,Id15,Grossiste,9,5
CDE - 000522,06/13/17,2017-06-16,Id16,Grossiste,6,8
CDE - 0001532,06/13/17,2017-06-16,Id34,Grossiste,3,12
CDE - 0003441,06/13/17,2017-06-23,Id30,Grossiste,13,10
CDE - 0004693,06/13/17,2017-06-25,Id6,Grossiste,9,5
CDE - 0005827,06/13/17,2017-06-25,Id37,Détaillant,14,9
CDE - 0006257,06/13/17,2017-06-23,Id23,Détaillant,1,7
CDE - 000504,06/14/17,2017-06-29,Id42,Grossiste,14,9
CDE - 000620,06/14/17,2017-07-02,Id23,Grossiste,6,11
CDE - 000788,06/14/17,2017-07-01,Id3,Grossiste,14,11
CDE - 000839,06/14/17,2017-06-24,Id19,Grossiste,10,5
CDE - 0001282,06/14/17,2017-06-17,Id15,Export,5,6
