N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 000496,04/20/18,2018-04-27,22,Détaillant,7,7
CDE - 0001904,04/20/18,2018-05-05,33,Détaillant,9,8
CDE - 0002016,04/20/18,2018-05-04,42,Grossiste,1,8
CDE - 0002388,04/20/18,2018-04-29,31,Grossiste,11,8
CDE - 0002649,04/20/18,2018-05-05,10,Détaillant,8,11
CDE - 0002782,04/20/18,2018-05-01,14,Grossiste,10,10
CDE - 0004420,04/20/18,2018-05-06,44,Grossiste,7,8
CDE - 0004837,04/20/18,2018-05-03,22,Grossiste,13,5
CDE - 0005315,04/20/18,2018-05-07,6,Détaillant,2,11
CDE - 0005520,04/20/18,2018-05-07,6,Détaillant,2,8
CDE - 0007622,04/20/18,2018-05-08,45,Grossiste,14,7
CDE - 0007989,04/20/18,2018-04-26,36,Export,7,7
CDE - 0008018,04/20/18,2018-05-02,1,Grossiste,2,11
CDE - 0003038,04/21/18,2018-05-03,27,Grossiste,7,12
CDE - 0003873,04/21/18,2018-04-28,28,Export,9,9
CDE - 0004439,04/21/18,2018-05-03,40,Grossiste,10,11
CDE - 0006794,04/21/18,2018-05-08,12,Grossiste,4,11
CDE - 0001609,04/22/18,2018-05-05,16,Grossiste,5,9
CDE - 0002617,04/22/18,2018-04-29,34,Détaillant,2,7
CDE - 0002841,04/22/18,2018-05-06,21,Export,2,12
CDE - 0004269,04/22/18,2018-05-05,47,Export,1,8
CDE - 0005041,04/22/18,2018-04-26,39,Détaillant,13,11
CDE - 0005162,04/22/18,2018-05-03,12,Détaillant,9,9
CDE - 0006256,04/22/18,2018-05-08,49,Détaillant,1,8
CDE - 0006721,04/22/18,2018-05-10,8,Grossiste,7,8
CDE - 000251,04/23/18,2018-05-02,25,Détaillant,1,10
CDE - 0002009,04/23/18,2018-05-03,42,Grossiste,5,5
CDE - 0002461,04/23/18,2018-05-02,27,Export,7,12
CDE - 0002666,04/23/18,2018-05-10,4,Grossiste,11,11
CDE - 0006272,03/27/18,2018-04-01,18,Grossiste,1,6
CDE - 0004595,04/23/18,2018-05-03,42,Détaillant,1,5
CDE - 0007708,04/23/18,2018-05-05,25,Export,7,8
CDE - 0001058,04/24/18,2018-05-07,39,Grossiste,10,6
CDE - 0002018,04/24/18,2018-05-03,23,Grossiste,13,7
CDE - 0002577,04/24/18,2018-04-28,41,Grossiste,7,8
CDE - 0002916,04/24/18,2018-04-30,15,Grossiste,9,12
CDE - 0004258,04/24/18,2018-04-28,21,Grossiste,4,9
CDE - 0004310,04/24/18,2018-04-30,46,Détaillant,2,11
CDE - 0001330,04/25/18,2018-05-09,14,Grossiste,2,11
CDE - 0001386,04/25/18,2018-05-13,13,Détaillant,2,10
CDE - 0001702,04/25/18,2018-04-29,23,Export,3,10
CDE - 0004301,04/25/18,2018-05-05,33,Grossiste,1,10
CDE - 0004326,04/25/18,2018-05-03,44,Détaillant,5,7
CDE - 0006307,04/25/18,2018-05-07,21,Détaillant,2,11
CDE - 000434,04/26/18,2018-05-04,27,Grossiste,1,10
CDE - 0001107,04/26/18,2018-05-07,3,Détaillant,11,9
CDE - 0005737,04/26/18,2018-05-05,34,Détaillant,8,11
CDE - 0006133,04/26/18,2018-05-03,17,Détaillant,11,6
CDE - 0006267,04/26/18,2018-04-30,39,Grossiste,1,6
CDE - 0001590,04/27/18,2018-05-12,32,Grossiste,1,10
CDE - 0001661,04/27/18,2018-04-30,43,Grossiste,1,10
CDE - 0001817,04/27/18,2018-05-14,12,Détaillant,14,8
CDE - 0001975,04/27/18,2018-05-12,19,Grossiste,11,9
CDE - 0006091,04/27/18,2018-05-02,6,Grossiste,7,8
CDE - 0006152,04/27/18,2018-05-15,24,Grossiste,2,5
CDE - 0001580,04/28/18,2018-05-07,20,Détaillant,5,11
CDE - 0002358,04/28/18,2018-05-13,49,Grossiste,2,10
CDE - 0004034,04/28/18,2018-05-08,27,Grossiste,7,9
CDE - 0004180,04/28/18,2018-05-14,7,Grossiste,7,8
CDE - 0004784,04/28/18,2018-05-08,26,Grossiste,5,8
CDE - 0005808,04/28/18,2018-05-07,12,Export,1,5
CDE - 0007604,04/28/18,2018-05-04,2,Grossiste,7,12
CDE - 0007764,04/28/18,2018-05-14,2,Détaillant,13,10
CDE - 0003688,04/29/18,2018-05-08,29,Détaillant,10,11
CDE - 0003695,04/29/18,2018-05-05,36,Détaillant,13,12
CDE - 0004686,04/29/18,2018-05-08,13,Détaillant,7,7
CDE - 0004139,04/30/18,2018-05-06,9,Détaillant,3,10
CDE - 0004328,04/30/18,2018-05-03,47,Grossiste,1,8
CDE - 0005076,04/30/18,2018-05-09,1,Grossiste,2,7
CDE - 0005869,04/30/18,2018-05-08,25,Détaillant,9,12
CDE - 0006868,04/30/18,2018-05-09,48,Grossiste,8,12
CDE - 000536,05/01/18,2018-05-15,23,Grossiste,1,12
CDE - 000607,05/01/18,2018-05-12,1,Grossiste,11,8
CDE - 000670,05/01/18,2018-05-17,39,Détaillant,1,10
CDE - 000890,05/01/18,2018-05-09,14,Grossiste,11,10
CDE - 0001752,05/01/18,2018-05-11,1,Export,10,6
CDE - 0001902,05/01/18,2018-05-14,45,Grossiste,11,5
CDE - 0002455,05/01/18,2018-05-09,16,Grossiste,7,7
CDE - 0002588,05/01/18,2018-05-19,34,Grossiste,7,8
CDE - 0003887,05/01/18,2018-05-05,36,Grossiste,8,12
CDE - 0004089,05/01/18,2018-05-12,23,Grossiste,1,8
CDE - 0004677,05/01/18,2018-05-05,2,Grossiste,1,5
CDE - 0005005,05/01/18,2018-05-12,50,Grossiste,8,8
CDE - 0006174,05/01/18,2018-05-09,7,Détaillant,9,6
CDE - 0006417,05/01/18,2018-05-11,11,Grossiste,7,6
CDE - 0007270,05/01/18,2018-05-05,12,Grossiste,9,12
CDE - 0007788,05/01/18,2018-05-17,42,Détaillant,5,6
CDE - 0001648,05/02/18,2018-05-11,17,Détaillant,2,9
CDE - 0001716,05/02/18,2018-05-11,7,Export,10,9
CDE - 0001745,05/02/18,2018-05-09,35,Grossiste,13,5
CDE - 0002068,05/02/18,2018-05-16,37,Grossiste,2,10
CDE - 0002979,05/02/18,2018-05-19,44,Détaillant,12,5
CDE - 0004228,05/02/18,2018-05-15,48,Grossiste,11,11
CDE - 0004904,05/02/18,2018-05-10,12,Détaillant,2,8
CDE - 0005112,05/02/18,2018-05-15,23,Grossiste,13,5
CDE - 0005314,05/02/18,2018-05-15,28,Grossiste,13,9
CDE - 0006235,05/02/18,2018-05-17,40,Grossiste,2,12
CDE - 0007309,05/02/18,2018-05-13,3,Grossiste,1,5
CDE - 0007862,05/02/18,2018-05-12,46,Détaillant,1,8
CDE - 0008044,05/02/18,2018-05-18,36,Grossiste,1,8
CDE - 000752,05/03/18,2018-05-20,23,Détaillant,5,6
CDE - 0002927,05/03/18,2018-05-12,9,Grossiste,1,8
CDE - 0003220,05/03/18,2018-05-10,4,Détaillant,12,6
CDE - 0003956,05/03/18,2018-05-09,26,Détaillant,2,10
CDE - 0004858,05/03/18,2018-05-20,34,Détaillant,2,10
CDE - 0005115,05/03/18,2018-05-20,41,Grossiste,9,7
CDE - 0005902,05/03/18,2018-05-12,35,Export,6,8
CDE - 000233,05/04/18,2018-05-12,18,Grossiste,11,8
CDE - 0003145,05/04/18,2018-05-10,32,Export,7,8
CDE - 0003208,05/04/18,2018-05-20,6,Export,1,7
CDE - 0003235,05/04/18,2018-05-07,32,Grossiste,9,8
CDE - 0004063,05/04/18,2018-05-09,42,Grossiste,2,5
CDE - 0005357,05/04/18,2018-05-15,41,Détaillant,5,8
CDE - 0007286,05/04/18,2018-05-12,1,Grossiste,1,8
CDE - 0001893,05/05/18,2018-05-22,12,Grossiste,7,5
CDE - 0004118,05/05/18,2018-05-08,12,Grossiste,7,5
CDE - 0006679,05/05/18,2018-05-08,34,Grossiste,2,8
CDE - 0007052,05/05/18,2018-05-10,37,Grossiste,11,7
CDE - 0007064,05/05/18,2018-05-14,7,Grossiste,1,10
CDE - 0007892,05/05/18,2018-05-18,20,Grossiste,13,9
CDE - 0003429,05/06/18,2018-05-24,29,Grossiste,11,5
CDE - 0005594,05/06/18,2018-05-23,36,Export,2,9
CDE - 0007061,05/06/18,2018-05-23,23,Grossiste,7,9
CDE - 0007232,05/06/18,2018-05-22,18,Grossiste,2,6
CDE - 0007765,05/06/18,2018-05-19,12,Détaillant,9,8
CDE - 000586,05/07/18,2018-05-16,22,Détaillant,7,8
CDE - 000880,05/07/18,2018-05-19,5,Grossiste,11,9
CDE - 0001520,05/07/18,2018-05-11,14,Détaillant,11,9
CDE - 0001806,05/07/18,2018-05-19,37,Export,5,10
CDE - 0002050,05/07/18,2018-05-12,34,Détaillant,7,12
CDE - 0002400,05/07/18,2018-05-10,49,Export,7,10
CDE - 0003737,05/07/18,2018-05-24,19,Détaillant,1,6
CDE - 0003914,05/07/18,2018-05-17,26,Grossiste,2,6
CDE - 0004365,05/07/18,2018-05-15,5,Détaillant,5,12
CDE - 0004632,05/07/18,2018-05-10,44,Grossiste,7,10
CDE - 0005775,05/07/18,2018-05-14,41,Grossiste,8,5
CDE - 0007111,05/07/18,2018-05-11,31,Export,14,12
CDE - 000170,05/08/18,2018-05-24,11,Détaillant,5,8
CDE - 000944,05/08/18,2018-05-25,47,Grossiste,7,12
CDE - 0001456,05/08/18,2018-05-25,14,Grossiste,14,10
CDE - 0002246,05/08/18,2018-05-24,11,Détaillant,2,11
CDE - 0005122,05/08/18,2018-05-13,12,Grossiste,12,8
CDE - 0005199,05/08/18,2018-05-11,2,Grossiste,11,10
CDE - 000802,05/09/18,2018-05-18,50,Grossiste,3,12
CDE - 0004058,05/09/18,2018-05-13,14,Grossiste,14,10
CDE - 0004268,05/09/18,2018-05-19,50,Export,1,8
CDE - 0004969,05/09/18,2018-05-13,28,Grossiste,5,10
CDE - 0007949,05/09/18,2018-05-18,16,Grossiste,5,5
CDE - 000215,05/10/18,2018-05-13,13,Détaillant,7,5
CDE - 0001263,05/10/18,2018-05-17,7,Grossiste,2,12
CDE - 0001551,05/10/18,2018-05-27,45,Grossiste,7,10
CDE - 0002284,05/10/18,2018-05-24,4,Grossiste,1,8
CDE - 0002538,05/10/18,2018-05-16,23,Détaillant,11,11
CDE - 0003307,05/10/18,2018-05-20,38,Export,11,5
CDE - 0004438,05/10/18,2018-05-20,25,Grossiste,2,8
CDE - 0004726,05/10/18,2018-05-22,38,Détaillant,9,10
CDE - 0004726,05/10/18,2018-05-22,38,Détaillant,9,10
CDE - 0005565,05/10/18,2018-05-27,1,Grossiste,2,12
CDE - 0006693,05/10/18,2018-05-27,37,Grossiste,9,12
CDE - 0006845,05/10/18,2018-05-26,11,Grossiste,2,8
CDE - 0006881,05/10/18,2018-05-28,44,Détaillant,7,12
CDE - 0001136,05/11/18,2018-05-26,28,Grossiste,2,6
CDE - 0001264,05/11/18,2018-05-18,20,Grossiste,11,7
CDE - 0003528,05/11/18,2018-05-20,24,Détaillant,7,12
CDE - 0003578,05/11/18,2018-05-19,25,Détaillant,2,5
CDE - 0006008,05/11/18,2018-05-23,5,Grossiste,7,10
CDE - 0006101,05/11/18,2018-05-20,37,Grossiste,1,12
CDE - 0006202,05/11/18,2018-05-23,5,Détaillant,5,6
CDE - 000242,05/12/18,2018-05-20,47,Grossiste,11,9
CDE - 0001018,05/12/18,2018-05-21,49,Détaillant,1,6
CDE - 0001251,05/12/18,2018-05-25,42,Détaillant,7,12
CDE - 0002337,05/12/18,2018-05-19,29,Détaillant,7,6
CDE - 0004463,05/12/18,2018-05-28,20,Détaillant,1,5
CDE - 0004481,05/12/18,2018-05-18,15,Grossiste,1,11
CDE - 0006245,05/12/18,2018-05-19,18,Grossiste,13,9
CDE - 0007649,05/12/18,2018-05-16,36,Export,6,6
CDE - 0007789,05/12/18,2018-05-21,31,Détaillant,2,5
CDE - 000811,05/13/18,2018-05-29,43,Détaillant,7,11
CDE - 0002134,05/13/18,2018-05-26,7,Grossiste,7,7
CDE - 0004210,05/13/18,2018-05-30,6,Grossiste,5,10
CDE - 000192,05/14/18,2018-05-29,24,Grossiste,7,8
CDE - 000339,05/14/18,2018-05-23,28,Grossiste,7,8
CDE - 0001078,05/14/18,2018-05-25,11,Détaillant,1,11
CDE - 0003061,05/14/18,2018-05-19,31,Grossiste,7,6
CDE - 0003316,05/14/18,2018-05-20,21,Grossiste,1,9
CDE - 0004080,05/14/18,2018-05-24,32,Détaillant,2,12
CDE - 0007303,05/14/18,2018-05-20,36,Détaillant,10,12
CDE - 0007591,05/14/18,2018-05-29,1,Grossiste,1,5
CDE - 0001461,05/15/18,2018-06-02,10,Grossiste,9,12
CDE - 0003324,05/15/18,2018-05-26,49,Grossiste,7,11
CDE - 0005467,05/15/18,2018-05-23,5,Détaillant,1,12
CDE - 000783,05/16/18,2018-05-21,13,Grossiste,7,11
CDE - 0001370,05/16/18,2018-06-03,8,Détaillant,2,11
CDE - 0001516,05/16/18,2018-05-19,49,Grossiste,7,5
CDE - 0001809,05/16/18,2018-05-21,37,Grossiste,10,9
CDE - 0001857,05/16/18,2018-05-21,12,Grossiste,1,5
CDE - 0002306,05/16/18,2018-05-28,15,Export,4,10
CDE - 0002870,05/16/18,2018-05-29,34,Grossiste,5,5
CDE - 0003480,05/16/18,2018-06-03,8,Export,2,6
CDE - 0005031,05/16/18,2018-06-02,42,Détaillant,7,12
CDE - 0005160,05/16/18,2018-05-19,34,Export,11,5
CDE - 0005976,05/16/18,2018-05-30,29,Grossiste,7,7
CDE - 0006340,05/16/18,2018-05-29,35,Détaillant,7,6
CDE - 0007529,05/16/18,2018-05-25,3,Détaillant,11,5
CDE - 0007633,05/16/18,2018-06-03,30,Détaillant,1,7
CDE - 0001579,05/17/18,2018-05-20,38,Export,4,10
CDE - 0002351,05/17/18,2018-06-03,11,Grossiste,11,8
CDE - 0002701,05/17/18,2018-05-25,3,Export,1,7
CDE - 0003991,05/17/18,2018-05-22,8,Détaillant,2,8
CDE - 0007545,05/17/18,2018-06-01,9,Grossiste,2,6
CDE - 0001012,05/18/18,2018-05-27,21,Détaillant,7,8
CDE - 0001494,05/18/18,2018-05-27,46,Grossiste,2,12
CDE - 0001751,05/18/18,2018-05-27,27,Détaillant,11,11
CDE - 0002064,05/18/18,2018-06-02,6,Grossiste,7,12
CDE - 0003475,05/18/18,2018-06-03,21,Grossiste,9,7
CDE - 0005062,05/18/18,2018-05-26,23,Grossiste,7,11
CDE - 0005346,05/18/18,2018-05-29,44,Détaillant,5,10
CDE - 0005356,05/18/18,2018-05-23,36,Grossiste,11,8
CDE - 0006177,05/18/18,2018-05-30,1,Grossiste,1,5
CDE - 000348,05/19/18,2018-05-24,8,Détaillant,14,9
CDE - 0001100,05/19/18,2018-05-31,43,Détaillant,9,12
CDE - 0001861,05/19/18,2018-06-06,3,Grossiste,13,12
CDE - 0002669,05/19/18,2018-06-02,30,Détaillant,2,7
CDE - 0005764,05/19/18,2018-05-30,29,Grossiste,11,10
CDE - 0005871,05/19/18,2018-06-02,32,Grossiste,11,12
CDE - 0006057,05/19/18,2018-06-03,45,Détaillant,10,9
CDE - 000125,05/20/18,2018-05-24,15,Grossiste,8,12
CDE - 000807,05/20/18,2018-06-01,29,Grossiste,9,7
CDE - 0001758,05/20/18,2018-05-23,27,Détaillant,13,6
CDE - 0002143,05/20/18,2018-05-30,35,Détaillant,13,12
CDE - 0002319,05/20/18,2018-05-29,34,Grossiste,13,6
CDE - 0003415,05/20/18,2018-05-23,45,Détaillant,7,10
CDE - 0005291,05/20/18,2018-06-03,14,Grossiste,9,6
CDE - 0005440,05/20/18,2018-06-01,45,Détaillant,1,11
CDE - 0007358,05/20/18,2018-06-06,47,Grossiste,7,6
CDE - 0007700,05/20/18,2018-06-02,5,Grossiste,7,8
CDE - 000942,05/21/18,2018-06-07,1,Détaillant,2,9
CDE - 0001185,05/21/18,2018-05-28,8,Export,5,7
CDE - 0001694,05/21/18,2018-06-06,47,Grossiste,5,7
CDE - 0001765,05/21/18,2018-05-27,3,Export,7,9
CDE - 0003206,05/21/18,2018-05-27,41,Grossiste,5,12
CDE - 0003560,05/21/18,2018-05-24,18,Détaillant,7,6
CDE - 0005074,05/21/18,2018-06-03,18,Export,3,10
CDE - 0005647,05/21/18,2018-05-31,2,Grossiste,2,7
CDE - 0005657,05/21/18,2018-05-25,15,Grossiste,2,12
CDE - 0006495,05/21/18,2018-06-01,25,Grossiste,11,9
CDE - 0007630,05/21/18,2018-05-24,2,Détaillant,3,11
CDE - 0002299,05/22/18,2018-06-07,45,Grossiste,7,5
CDE - 0002481,05/22/18,2018-06-03,20,Grossiste,3,6
CDE - 0003750,05/22/18,2018-05-31,22,Grossiste,12,7
CDE - 0004863,05/22/18,2018-06-04,26,Export,1,12
CDE - 000512,05/23/18,2018-06-02,17,Détaillant,1,9
CDE - 0002052,05/23/18,2018-05-30,13,Export,9,8
CDE - 0002251,05/23/18,2018-06-02,19,Détaillant,2,5
CDE - 0003505,05/23/18,2018-06-05,13,Export,2,7
CDE - 0003852,05/23/18,2018-06-03,40,Grossiste,6,6
CDE - 0004674,05/23/18,2018-05-28,19,Détaillant,2,5
CDE - 0005492,05/23/18,2018-05-28,2,Export,11,5
CDE - 0006460,05/23/18,2018-05-29,43,Détaillant,7,11
CDE - 0007541,05/23/18,2018-05-28,24,Grossiste,1,10
CDE - 0007640,05/23/18,2018-06-04,42,Grossiste,11,8
CDE - 0001619,05/24/18,2018-06-10,20,Export,7,5
CDE - 0002159,05/24/18,2018-06-03,39,Détaillant,7,11
CDE - 0004395,05/24/18,2018-06-02,17,Détaillant,3,12
CDE - 0004578,05/24/18,2018-06-09,21,Export,7,7
CDE - 0005072,05/24/18,2018-06-09,23,Grossiste,11,9
CDE - 0006170,05/24/18,2018-05-28,26,Grossiste,13,5
CDE - 0006601,05/24/18,2018-06-06,34,Grossiste,9,8
CDE - 0007631,05/24/18,2018-05-31,14,Détaillant,5,8
CDE - 0001095,05/25/18,2018-06-04,18,Grossiste,2,7
CDE - 0002978,05/25/18,2018-06-07,29,Détaillant,2,9
CDE - 0004100,05/25/18,2018-06-02,28,Grossiste,5,6
CDE - 0005071,05/25/18,2018-06-02,7,Export,7,9
CDE - 0005842,05/25/18,2018-06-10,17,Grossiste,13,6
CDE - 0005928,05/25/18,2018-06-04,38,Grossiste,2,8
CDE - 0005993,05/25/18,2018-06-11,34,Détaillant,11,5
CDE - 000204,05/26/18,2018-06-04,38,Grossiste,7,6
CDE - 0001430,05/26/18,2018-06-06,39,Grossiste,2,8
CDE - 0002205,05/26/18,2018-05-29,33,Grossiste,5,10
CDE - 0003632,05/26/18,2018-06-02,29,Détaillant,7,7
CDE - 0004071,05/26/18,2018-06-08,27,Détaillant,7,5
CDE - 0004213,05/26/18,2018-06-02,40,Détaillant,11,11
CDE - 0006148,05/26/18,2018-06-03,44,Grossiste,2,12
CDE - 0004170,05/27/18,2018-06-05,3,Export,1,11
CDE - 0005022,05/27/18,2018-06-01,24,Grossiste,7,12
CDE - 0006853,05/27/18,2018-06-13,48,Grossiste,4,8
CDE - 0007937,05/27/18,2018-06-05,17,Détaillant,2,11
CDE - 0001869,05/28/18,2018-06-09,37,Détaillant,5,12
CDE - 0001941,05/28/18,2018-06-15,34,Détaillant,11,12
CDE - 0003409,05/28/18,2018-05-31,37,Grossiste,7,9
CDE - 0004062,05/28/18,2018-06-06,42,Détaillant,2,6
CDE - 0006216,05/28/18,2018-06-11,22,Grossiste,7,9
CDE - 0007845,05/28/18,2018-06-04,6,Grossiste,5,7
CDE - 0001473,05/29/18,2018-06-05,31,Détaillant,5,7
CDE - 0002960,05/29/18,2018-06-14,21,Export,7,5
CDE - 0003247,05/29/18,2018-06-16,49,Export,10,10
CDE - 0004451,05/29/18,2018-06-16,10,Grossiste,13,12
CDE - 0005992,05/29/18,2018-06-15,30,Détaillant,11,7
CDE - 0006232,05/29/18,2018-06-06,4,Détaillant,10,6
CDE - 0006811,05/29/18,2018-06-06,12,Détaillant,1,8
CDE - 0007738,05/29/18,2018-06-08,23,Export,11,12
CDE - 000325,05/30/18,2018-06-10,4,Grossiste,11,9
CDE - 0004747,05/30/18,2018-06-11,13,Détaillant,2,8
CDE - 0005233,05/30/18,2018-06-14,27,Export,11,12
CDE - 0006030,05/30/18,2018-06-05,48,Grossiste,5,11
CDE - 0002612,05/31/18,2018-06-07,33,Export,3,7
CDE - 0002996,05/31/18,2018-06-16,38,Détaillant,11,10
CDE - 0003302,05/31/18,2018-06-05,41,Grossiste,7,9
CDE - 0003456,05/31/18,2018-06-09,32,Grossiste,5,6
CDE - 0006156,05/31/18,2018-06-17,34,Grossiste,1,12
CDE - 000264,06/01/18,2018-06-15,35,Détaillant,3,8
CDE - 000285,06/01/18,2018-06-17,4,Grossiste,2,12
CDE - 0001568,06/01/18,2018-06-04,25,Grossiste,7,12
CDE - 0002520,06/01/18,2018-06-19,48,Grossiste,7,6
CDE - 0003152,06/01/18,2018-06-15,25,Grossiste,5,6
CDE - 0003179,06/01/18,2018-06-04,48,Export,12,11
CDE - 0003819,06/01/18,2018-06-12,17,Grossiste,13,9
CDE - 0004154,06/01/18,2018-06-13,33,Détaillant,7,5
CDE - 0004787,06/01/18,2018-06-07,23,Grossiste,1,6
CDE - 0007971,06/01/18,2018-06-17,32,Grossiste,6,11
CDE - 0001030,06/02/18,2018-06-09,47,Export,9,12
CDE - 0002783,06/02/18,2018-06-14,41,Détaillant,1,5
CDE - 0003434,06/02/18,2018-06-18,35,Grossiste,7,6
CDE - 0004621,06/02/18,2018-06-14,2,Détaillant,11,12
CDE - 0006921,06/02/18,2018-06-10,3,Grossiste,2,10
CDE - 0007348,06/02/18,2018-06-19,43,Grossiste,7,11
CDE - 0001950,06/03/18,2018-06-13,28,Détaillant,11,5
CDE - 0002374,06/03/18,2018-06-15,40,Grossiste,6,8
CDE - 0003529,06/03/18,2018-06-08,16,Grossiste,7,12
CDE - 0005293,06/03/18,2018-06-18,35,Grossiste,11,10
CDE - 0005979,06/03/18,2018-06-11,40,Grossiste,11,11
CDE - 0007629,06/03/18,2018-06-12,36,Détaillant,2,8
CDE - 0007693,06/03/18,2018-06-15,40,Grossiste,3,6
CDE - 000268,06/04/18,2018-06-08,15,Détaillant,2,10
CDE - 0001678,06/04/18,2018-06-13,34,Grossiste,9,10
CDE - 0002214,06/04/18,2018-06-08,49,Grossiste,7,9
CDE - 0003144,06/04/18,2018-06-08,49,Détaillant,12,9
CDE - 0003266,06/04/18,2018-06-11,24,Grossiste,2,5
CDE - 0004581,06/04/18,2018-06-21,21,Détaillant,9,8
CDE - 0005506,06/04/18,2018-06-07,45,Détaillant,9,6
CDE - 0007000,06/04/18,2018-06-17,16,Grossiste,1,6
CDE - 000648,06/05/18,2018-06-14,39,Grossiste,2,7
CDE - 0002256,06/05/18,2018-06-14,24,Grossiste,4,6
CDE - 0005252,06/05/18,2018-06-13,45,Grossiste,5,10
CDE - 0005919,06/05/18,2018-06-23,14,Grossiste,2,9
CDE - 0005963,06/05/18,2018-06-17,21,Détaillant,5,10
CDE - 0006089,06/05/18,2018-06-12,2,Grossiste,1,6
CDE - 0006581,06/05/18,2018-06-23,42,Grossiste,5,8
CDE - 0006856,06/05/18,2018-06-18,21,Grossiste,5,11
CDE - 000722,06/06/18,2018-06-16,39,Détaillant,1,7
CDE - 0001690,06/06/18,2018-06-12,14,Détaillant,5,8
CDE - 0001973,06/06/18,2018-06-10,26,Grossiste,2,7
CDE - 0002215,06/06/18,2018-06-23,3,Export,14,6
CDE - 0002412,06/06/18,2018-06-18,31,Grossiste,5,6
CDE - 0002550,06/06/18,2018-06-16,31,Export,9,10
CDE - 0003628,06/06/18,2018-06-14,39,Grossiste,7,5
CDE - 0005534,06/06/18,2018-06-18,28,Grossiste,1,11
CDE - 0006533,06/06/18,2018-06-11,50,Détaillant,1,11
CDE - 0007523,06/06/18,2018-06-14,5,Grossiste,2,12
CDE - 0001898,06/07/18,2018-06-11,8,Grossiste,13,12
CDE - 0001602,06/08/18,2018-06-11,48,Détaillant,2,7
CDE - 0001618,06/08/18,2018-06-11,18,Grossiste,4,11
CDE - 0004053,06/08/18,2018-06-23,19,Grossiste,4,7
CDE - 0004748,06/08/18,2018-06-23,35,Détaillant,5,7
CDE - 0004923,06/08/18,2018-06-25,11,Grossiste,1,8
CDE - 0004936,06/08/18,2018-06-15,49,Export,9,8
CDE - 0007577,06/08/18,2018-06-18,50,Détaillant,13,12
CDE - 0003521,06/09/18,2018-06-25,46,Export,6,5
CDE - 0004424,06/09/18,2018-06-17,29,Grossiste,3,8
CDE - 0004993,06/09/18,2018-06-21,41,Détaillant,7,5
CDE - 0005630,06/09/18,2018-06-13,46,Export,7,9
CDE - 0005754,06/09/18,2018-06-15,35,Grossiste,9,6
CDE - 0006702,06/09/18,2018-06-17,12,Grossiste,2,11
CDE - 0001784,06/10/18,2018-06-22,12,Détaillant,7,9
CDE - 0001854,06/10/18,2018-06-20,23,Grossiste,7,8
CDE - 0002678,06/10/18,2018-06-15,39,Export,5,8
CDE - 0002877,06/10/18,2018-06-27,23,Grossiste,13,10
CDE - 0005231,06/10/18,2018-06-18,11,Grossiste,4,11
CDE - 0002834,06/11/18,2018-06-29,32,Détaillant,1,10
CDE - 0003102,06/11/18,2018-06-19,25,Grossiste,2,10
CDE - 0006185,06/11/18,2018-06-20,23,Détaillant,7,8
CDE - 0007492,06/11/18,2018-06-20,14,Grossiste,5,10
CDE - 000202,06/12/18,2018-06-26,14,Grossiste,7,7
CDE - 000313,06/12/18,2018-06-27,35,Grossiste,11,8
CDE - 0001279,06/12/18,2018-06-26,45,Grossiste,5,9
CDE - 0002163,06/12/18,2018-06-22,5,Grossiste,10,8
CDE - 0003012,06/12/18,2018-06-30,41,Grossiste,2,11
CDE - 0004196,06/12/18,2018-06-24,45,Détaillant,11,6
CDE - 0005587,06/12/18,2018-06-20,35,Export,2,6
CDE - 0005628,06/12/18,2018-06-29,42,Grossiste,7,9
CDE - 0007245,06/12/18,2018-06-19,47,Export,2,8
CDE - 0008022,06/12/18,2018-06-17,48,Grossiste,13,5
CDE - 0001323,06/13/18,2018-06-21,1,Détaillant,2,9
CDE - 0002352,06/13/18,2018-06-18,17,Détaillant,5,5
CDE - 0002659,06/13/18,2018-06-27,20,Détaillant,8,12
CDE - 0003140,06/13/18,2018-06-23,1,Grossiste,9,5
CDE - 0003300,06/13/18,2018-06-18,20,Grossiste,9,10
CDE - 000243,06/14/18,2018-06-18,27,Grossiste,7,12
CDE - 000497,06/14/18,2018-07-02,29,Grossiste,10,11
CDE - 0001798,06/14/18,2018-07-01,35,Export,13,9
CDE - 0007656,06/14/18,2018-06-19,45,Détaillant,5,9
CDE - 000751,06/15/18,2018-06-18,3,Export,5,5
CDE - 0001315,06/15/18,2018-06-26,29,Export,7,7
CDE - 0002453,06/15/18,2018-07-01,11,Export,7,5
CDE - 0002706,06/15/18,2018-06-28,47,Grossiste,13,7
CDE - 0003437,06/15/18,2018-06-19,44,Grossiste,11,8
CDE - 0004576,06/15/18,2018-06-25,36,Export,7,7
CDE - 0004872,06/15/18,2018-06-24,4,Détaillant,11,8
CDE - 0005420,06/15/18,2018-06-30,39,Export,7,12
CDE - 0006104,06/15/18,2018-06-29,32,Détaillant,5,10
CDE - 0006965,06/15/18,2018-06-18,45,Détaillant,2,10
CDE - 0007758,06/15/18,2018-06-30,20,Grossiste,7,9
CDE - 0007983,06/15/18,2018-06-22,8,Grossiste,14,5
CDE - 0008058,06/15/18,2018-06-26,16,Détaillant,9,8
CDE - 000379,06/16/18,2018-06-28,45,Détaillant,7,5
CDE - 000918,06/16/18,2018-06-28,7,Détaillant,13,10
